drone_image_1.png,nan,nan,24.066996175,120.55006594999999,nan,nan,nan,False,True,nan
drone_image_2.png,nan,nan,24.06698151,120.5505305625,nan,nan,nan,False,True,nan
drone_image_3.png,nan,nan,24.066958465000003,120.55118272499999,nan,nan,nan,False,True,nan
drone_image_4.png,nan,nan,24.066868380000003,120.551711275,nan,nan,nan,False,True,nan
drone_image_5.png,nan,nan,24.06592982,120.552683125,nan,nan,nan,False,True,nan
drone_image_6.png,nan,nan,24.065623950000003,120.55348021249999,nan,nan,nan,False,True,nan
drone_image_1.png,nan,nan,24.066996175,120.55006594999999,nan,nan,nan,False,True,nan
drone_image_2.png,nan,nan,24.06698151,120.5505305625,nan,nan,nan,False,True,nan
drone_image_3.png,nan,nan,24.066958465000003,120.55118272499999,nan,nan,nan,False,True,nan
drone_image_4.png,nan,nan,24.066868380000003,120.551711275,nan,nan,nan,False,True,nan
drone_image_5.png,nan,nan,24.06592982,120.552683125,nan,nan,nan,False,True,nan
drone_image_6.png,nan,nan,24.065623950000003,120.55348021249999,nan,nan,nan,False,True,nan
